"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,78501,"47243","IN","Madison","Jefferson County","Hanover",10980,118500,-0.000843170320404722,0.000844594594594595,0.214139344262295,0.105706439646184,0.0382678219508705,"2019-01","2019-Q1",118700,-0.0016849199663016,"2019-01"
2019-03-31,62967,"13118","NY","Auburn","Cayuga County","Moravia",10981,129300,0.0125293657008614,0.00936768149882904,0.0141176470588235,0.0483699319567765,0.036437240730826,"2018-08","2018-Q3",135200,-0.0436390532544379,"2018-04"
2019-03-31,63006,"13166","NY","Auburn","Cayuga County","Brutus",10982,128400,0.0110236220472441,0.00469483568075117,-0.00925925925925926,0.021933201010403,0.0172642360908855,"2018-08","2018-Q3",133100,-0.0353117956423742,"2017-12"
2019-03-31,71688,"31804","GA","Columbus","Harris County","Cataula",10983,225800,0.00758589915216421,0.0301094890510949,0.136386512330146,0.0415661622015877,0.00897495951373695,"2019-03","2019-Q1",225800,0,"2019-03"
2019-03-31,64535,"16314","PA","Meadville","Crawford County","Wayne",10984,98700,0.00101419878296146,0.00611620795107034,-0.0370731707317073,0.0365079579936138,0.018585289006023,"2018-01","2018-Q1",104100,-0.0518731988472622,"2017-12"
2019-03-31,81339,"53508","WI","Madison","Dane County","Belleville",10985,234300,0.0086095566078347,0.0222513089005236,0.037643932683791,0.0478175662012361,0.0234091366385061,"2019-03","2019-Q1",234300,0,"2019-03"
2019-03-31,59200,"03784","NH","Claremont-Lebanon","Grafton County","Lebanon",10986,253100,0.00356859635210151,0.0160578081091931,0.0701902748414376,0.0249116095992579,0.0149944042601327,"2019-03","2019-Q1",253100,0,"2019-03"
2019-03-31,74833,"38468","TN","Lawrenceburg","Lawrence County","Leoma",10987,114400,-0.000873362445414847,0.0079295154185022,0.0905624404194471,0.0652511084127116,0.0484160224898385,"2019-02","2019-Q1",114500,-0.000873362445414847,"2019-02"
2019-03-31,95956,"89705","NV","Carson City","Carson City","Carson City",10988,332000,0.000602772754671489,0.00484261501210654,0.0758263123784835,0.0919065214225163,0.0173986761628657,"2005-12","2005-Q4",368800,-0.0997830802603037,"2005-04"
2019-03-31,60581,"07072","NJ","New York-Newark-Jersey City","Bergen County","Carlstadt",10989,404700,0.00396923840238154,0.0132699048572859,-0.00857422831945125,0.0314207697207565,0.00889558756409303,"2006-06","2006-Q2",440400,-0.0810626702997275,"2005-06"
2019-03-31,77580,"45318","OH","Dayton","Miami County","Covington",10990,126600,0.0111821086261981,0.0201450443190975,0.118374558303887,0.0562372601089562,0.025728025690376,"2019-03","2019-Q1",126600,0,"2019-03"
2019-03-31,75408,"39740","MS","Columbus","Lowndes County","Caledonia",10991,166500,-0.0041866028708134,0.00180505415162455,0.0832791151594014,0.0707446143272352,0.0368909409816633,"2019-01","2019-Q1",167500,-0.00597014925373134,"2019-01"
2019-03-31,81558,"54110","WI","Appleton","Calumet County","Brillion",10992,141200,0.00070871722182849,0,0.0042674253200569,0.0358493523993022,0.0165711675052491,"2018-08","2018-Q3",142200,-0.0070323488045007,"2018-05"
2019-03-31,82083,"55071","MN","Minneapolis-St. Paul-Bloomington","Washington County","Saint Paul Park",10993,221500,0.000903750564844103,0.0137299771167048,0.115307150050352,0.0639079963055316,0.0332534913749223,"2019-03","2019-Q1",221500,0,"2019-03"
2019-03-31,70669,"29692","SC","Greenville-Anderson-Mauldin","Laurens County","Ware Shoals",10994,73500,0.00136239782016349,0.0337552742616034,0.162974683544304,0.070427184906255,0.0241436522350005,"2019-03","2019-Q1",73500,0,"2019-03"
2019-03-31,70190,"28746","NC","Forest City","Rutherford County","Lake Lure",10995,289700,-0.00412512891027845,-0.00241046831955923,0.0717721050684425,0.0402730056149154,0.0072913172256559,"2019-01","2019-Q1",291500,-0.00617495711835334,"2018-12"
2019-03-31,87649,"67550","KS",,"Pawnee County","Larned",10996,61400,-0.0112721417069243,-0.016025641025641,-0.016025641025641,-0.00129786290860723,,"2010-04","2010-Q2",67400,-0.0890207715133531,
2019-03-31,73579,"35739","AL","Huntsville","Limestone County","Ardmore",10997,127700,0.00789265982636148,0.004720692368214,0.0868085106382979,0.0587268637384377,,"2019-03","2019-Q1",127700,0,"2019-03"
2019-03-31,63601,"14551","NY","Rochester","Wayne County","Sodus",10998,94900,0.0128068303094984,0.0304017372421281,0.128418549346017,0.0306595001282917,0.0185067512821964,"2019-03","2019-Q1",94900,0,"2019-03"
2019-03-31,61823,"10507","NY","New York-Newark-Jersey City","Westchester County","Bedford",10999,552200,0.017130226561061,0.0210798816568047,0.0448438978240303,0.0441593922092516,0.010262919022425,"2006-05","2006-Q2",628400,-0.121260343730108,"2005-03"
2019-03-31,68034,"24184","VA","Roanoke","Franklin County","Wirtz",11000,253800,-0.00078740157480315,0.00435298773248912,0.0363413638219681,0.0238362555396097,-0.00328881312645102,"2007-12","2007-Q4",285000,-0.109473684210526,"2006-03"
2019-03-31,59255,"03862","NH","Boston-Cambridge-Newton","Rockingham County","North Hampton",11001,501800,0.000398724082934609,0.01067472306143,0.0987519159185461,0.0550244124096677,0.0335379140586856,"2019-03","2019-Q1",501800,0,"2019-03"
2019-03-31,87510,"67215","KS","Wichita","Sedgwick County","Wichita",11002,164000,0.00367197062423501,0.00985221674876847,0.0621761658031088,0.0409221892246698,0.018300073386941,"2019-03","2019-Q1",164000,0,"2019-03"
2019-03-31,98401,"95722","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Meadow Vista",11003,501600,-0.00456439769795594,0.0042042042042042,0.0184771573604061,0.069900617852872,0.0320470857335509,"2006-02","2006-Q1",545800,-0.0809820447050202,"2005-06"
2019-03-31,76648,"43344","OH","Columbus","Union County","Richwood",11004,132700,0.00454201362604088,0.014525993883792,0.171226831421006,0.0871060133184529,0.0444502926134316,"2019-03","2019-Q1",132700,0,"2019-03"
2019-03-31,58805,"02556","MA","Barnstable Town","Barnstable County","North Falmouth",11005,540800,-0.0113345521023766,-0.0296070339135116,0.0488750969743988,0.042592106483228,0.0236683865551692,"2018-10","2018-Q4",558400,-0.0315186246418338,"2018-07"
2019-03-31,77097,"44262","OH","Akron","Summit County","Munroe Falls",11006,167900,-0.00118976799524093,0.0078031212484994,0.0533249686323714,0.0473921008869231,0.0166807007768803,"2019-02","2019-Q1",168100,-0.00118976799524093,"2019-02"
2019-03-31,97169,"93234","CA","Fresno","Fresno County","Huron",11007,142500,0.0303687635574837,0.0642270351008215,-0.0397574123989218,0.0197893452190387,-0.00296849692128698,"2008-01","2008-Q1",161900,-0.119827053736875,"2006-10"
