,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,1571870738994186019,br_brtrios,10,2,5.0,0.8295172413793106,03-11-2022,01:29:13
1,11622439541981525479,br_vg_royale_quads,0,0,0.0,1.4999354838709675,03-11-2022,01:26:15
2,4616728166167046873,br_brtrios,7,2,3.5,1.083537414965987,03-11-2022,00:46:18
3,12409180714496412405,br_vg_royale_quads,0,0,0.0,1.3724836601307187,03-11-2022,00:43:57
4,12424738038526526492,br_vg_royale_quads,0,0,0.0,1.4693589743589746,03-11-2022,00:35:37
5,7603909056176772160,br_vg_royale_quads,0,2,0.0,1.4728387096774198,03-11-2022,00:33:16
6,13408580117970627793,br_vg_royale_quads,0,0,0.0,1.0263087248322154,03-11-2022,00:30:38
7,12976451265626589733,br_vg_royale_quads,0,0,0.0,1.0317333333333336,03-10-2022,23:58:20
8,7915962742518651390,br_vg_royale_quads,8,3,2.6666666666666665,0.8091836734693877,03-10-2022,23:46:22
9,2311318067182705558,br_vg_royale_quads,0,0,0.0,1.2444370860927159,03-10-2022,23:43:48
10,17273759872526533588,br_vg_royale_quads,1,2,0.5,1.0184666666666657,03-10-2022,23:24:09
11,3266552341336443810,br_vg_royale_quads,0,0,0.0,0.9175167785234898,03-10-2022,22:52:51
12,2822564236292195444,br_vg_royale_quads,3,0,3.0,0.7645512820512816,03-10-2022,22:40:15
13,10435822179986053038,br_vg_royale_quads,0,0,0.0,0.7409333333333329,03-10-2022,22:12:06
14,1955676587254019115,br_vg_royale_quads,7,3,2.3333333333333335,1.0676666666666668,03-10-2022,21:47:54
15,17690213220330886894,br_vg_royale_quads,2,0,2.0,0.7013548387096772,03-10-2022,21:18:59
16,3886186255482673998,br_vg_royale_quads,12,1,12.0,0.9469736842105255,03-11-2022,00:00:56
17,3150662224626581554,br_vg_royale_quads,0,0,0.0,1.0742857142857145,03-10-2022,22:09:23
18,1116641214913664421,br_vg_royale_quads,2,4,0.5,1.5361184210526317,03-11-2022,00:40:53
19,6485568720072514700,br_vg_royale_quads,13,1,13.0,1.081523178807947,03-10-2022,23:21:31
