,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,308492570028011870,br_brsolo,0,2,0.0,0.6943999999999997,03-15-2022,03:21:31
1,17949448309396152387,br_brsolo,16,2,8.0,1.036266666666666,03-15-2022,02:51:28
2,14996203911946355918,br_brsolo,8,1,8.0,0.8984666666666663,03-15-2022,02:33:14
3,2690564125058620583,br_brsolo,1,2,0.5,1.1131972789115654,03-15-2022,02:12:14
4,17435694012712463283,br_brsolo,7,2,3.5,0.8546979865771812,03-15-2022,02:04:56
5,17884585650143730636,br_brsolo,2,2,1.0,0.9623841059602647,03-15-2022,01:55:30
6,11659430269835681900,br_brsolo,0,2,0.0,0.8751655629139069,03-15-2022,01:26:28
7,3537882680728383971,br_brsolo,16,2,8.0,1.0167123287671238,03-15-2022,01:17:50
8,6813125665992788982,br_brsolo,2,2,1.0,0.9526174496644297,03-15-2022,01:12:18
9,4804019711049070546,br_brsolo,0,2,0.0,1.0494039735099336,03-15-2022,01:05:37
10,10806330051353572723,br_brsolo,3,2,1.5,0.9920529801324506,03-15-2022,00:34:52
11,11358634433717110086,br_brsolo,19,1,19.0,0.965333333333333,03-14-2022,02:23:22
12,789606164303108277,br_vg_royale_quads,7,0,7.0,1.09048275862069,03-14-2022,02:21:29
13,10871364039243304294,br_vg_royale_quads,0,0,0.0,0.8299333333333337,03-14-2022,01:56:29
14,2936593374389070304,br_vg_royale_quads,7,3,2.3333333333333335,1.0800662251655628,03-14-2022,01:53:38
15,10831824357982425954,br_vg_royale_quads,0,0,0.0,1.0654430379746833,03-14-2022,01:23:11
16,6793170625307679024,br_vg_royale_quads,7,4,1.75,1.0102739726027397,03-14-2022,01:04:44
17,14078877402105388562,br_vg_royale_quads,1,3,0.3333333333333333,0.7982666666666663,03-14-2022,00:38:12
18,11640143824875856739,br_vg_royale_quads,8,1,8.0,1.582649006622516,03-14-2022,00:12:40
19,10691727703426341467,br_vg_royale_quads,4,1,4.0,1.1041333333333332,03-15-2022,02:26:28
