,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,5803991294335199083,br_vg_royale_quads,3,1,3.0,1.1575999999999997,03-18-2022,04:07:16
1,10361086148874472019,br_vg_royale_quads,0,0,0.0,1.3923703703703707,03-18-2022,04:03:56
2,2496988967356836772,br_vg_royale_quads,1,4,0.25,1.2274509803921565,03-18-2022,03:29:35
3,7708101425497288030,br_vg_royale_quads,0,0,0.0,0.9995333333333336,03-18-2022,03:26:50
4,8403502299707069238,br_vg_royale_quads,9,4,2.25,1.0173170731707322,03-18-2022,02:59:40
5,3663243791695918380,br_vg_royale_quads,4,4,1.0,1.2283544303797465,03-18-2022,02:36:09
6,9060760207987204357,br_vg_royale_trios,11,1,11.0,0.931756756756757,03-18-2022,02:08:20
7,17404329672656653027,br_vg_royale_trios,15,1,15.0,0.881192052980132,03-18-2022,01:40:41
8,6829243074842230995,br_vg_royale_trios,14,1,14.0,0.8522147651006705,03-18-2022,01:11:57
9,4694703754748784225,br_vg_royale_trios,4,2,2.0,1.2807382550335575,03-18-2022,00:46:54
10,7388905441699181499,br_vg_royale_trios,0,0,0.0,0.8295270270270272,03-17-2022,23:56:45
11,13458246862349974220,br_vg_royale_trios,5,3,1.6666666666666667,1.00986577181208,03-17-2022,23:28:09
12,621608759094727103,br_vg_royale_trios,11,2,5.5,1.075333333333333,03-17-2022,23:00:59
13,4562968038303629698,br_vg_royale_trios,11,2,5.5,1.024932432432432,03-17-2022,22:35:51
14,4992796866183416858,br_vg_royale_trios,7,1,7.0,1.1050666666666669,03-17-2022,22:15:09
15,15337188241540083729,br_vg_royale_trios,12,3,4.0,1.2222818791946315,03-17-2022,21:46:15
16,6361963690674263180,br_vg_royale_trios,8,2,4.0,1.0563333333333336,03-17-2022,02:02:07
17,13399110464411107151,br_vg_royale_trios,7,1,7.0,1.017635135135135,03-18-2022,00:21:41
18,15560944816237214079,br_vg_royale_quads,0,3,0.0,1.0827516778523492,03-17-2022,01:58:50
19,1421054359247791733,br_vg_royale_quads,0,0,0.0,1.3383333333333332,03-18-2022,00:44:48
