,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,8244123908274785636,br_brquads,4,2,2.0,1.1999999999999997,03-15-2022,14:31:33
1,2533728096834790581,br_brquads,20,0,20.0,1.1642384105960268,03-15-2022,14:02:22
2,4509405273246492741,br_brquads,8,1,8.0,1.102119205298013,03-15-2022,13:34:30
3,13126393233229478257,br_brquads,8,1,8.0,1.0525974025974025,03-15-2022,13:05:50
4,15429310499478044645,br_brquads,2,2,1.0,1.0520805369127517,03-15-2022,12:35:02
5,16938616554708680862,br_brquads,5,4,1.25,1.0622448979591836,03-15-2022,12:01:48
6,482642630440685146,br_brquads,8,0,8.0,0.9572000000000005,03-15-2022,11:26:45
7,13875980283767827092,br_brquads,17,0,17.0,0.7404109589041089,03-15-2022,10:56:20
8,7239011217582120326,br_brquads,11,1,11.0,0.8598684210526315,03-15-2022,10:26:11
9,7923356667409220823,br_brquads,9,2,4.5,0.9500653594771242,03-15-2022,09:55:28
10,2532790704637457417,br_brquads,16,1,16.0,0.9067999999999998,03-15-2022,09:27:20
11,12122925779785595631,br_vg_royale_quads,3,2,1.5,0.950839160839161,03-15-2022,09:18:21
12,973912014859827591,br_brquads,7,1,7.0,1.0782352941176474,03-15-2022,08:52:54
13,14304924216392883894,br_brquads,15,1,15.0,1.2261832061068711,03-15-2022,08:23:31
14,38740367191755306,br_vg_royale_quads,0,0,0.0,1.060384615384615,03-15-2022,08:22:05
15,5694938866966504774,br_brquads,10,3,3.3333333333333335,1.1529605263157898,03-15-2022,07:54:49
16,3835722631564479619,br_brtrios,15,2,7.5,1.1202803738317764,03-15-2022,07:24:25
17,16039685477173532440,br_brduos,3,2,1.5,1.2006603773584903,03-15-2022,06:59:20
18,12802931131017749808,br_brduos,10,0,10.0,1.0667586206896558,03-15-2022,06:25:44
19,17349931482290313829,br_brduos,12,0,12.0,0.966418918918919,03-15-2022,05:55:01
