Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
3/31/2019,61623,Gramercy,NY,New York-Newark-Jersey City,New York County,New York,23,1087600,-0.006122635,-0.049217589,-0.069950402,0.024761302,0.027201091,2017-02,2017-Q1,1221500,-0.109619321,2016-09
3/31/2019,61626,Nolita,NY,New York-Newark-Jersey City,New York County,New York,2411,2439400,-0.003228047,-0.027740136,-0.02478612,0.027102179,0.045841767,2016-03,2016-Q1,2655500,-0.081378272,2015-11
3/31/2019,61616,Chinatown,NY,New York-Newark-Jersey City,New York County,New York,8,942400,-0.000848176,-0.021899325,-0.042471042,0.049828039,0.032944391,2017-10,2017-Q4,1009900,-0.066838301,2017-04
3/31/2019,61630,Kips Bay,NY,New York-Newark-Jersey City,New York County,New York,13,988200,0.000101204,-0.017986684,-0.039276687,0.018964563,0.020210133,2017-02,2017-Q1,1092500,-0.095469108,2015-11
3/31/2019,61771,Civic Center,NY,New York-Newark-Jersey City,New York County,New York,8054,863000,0.010775357,0.008531027,-0.029901079,0.041597589,0.027273737,2018-01,2018-Q1,919600,-0.061548499,2016-11
3/31/2019,61616,Two Bridges,NY,New York-Newark-Jersey City,New York County,New York,8,942400,-0.000848176,-0.021899325,-0.042471042,0.049828039,0.032944391,2017-10,2017-Q4,1009900,-0.066838301,2017-04
3/31/2019,61979,Glen Oaks,NY,New York-Newark-Jersey City,Queens County,New York,7897,652500,0.000459982,-0.000153233,0.044835869,0.043608241,0.02970797,2019-01,2019-Q1,653100,-0.000918695,2018-12
3/31/2019,62004,Sunnyside,NY,New York-Newark-Jersey City,Queens County,New York,850,1086800,0.004436229,-0.006036217,0.018843161,0.079142848,0.0629554,2018-11,2018-Q4,1098000,-0.010200364,2018-07
3/31/2019,62006, Astoria,NY,New York-Newark-Jersey City,Queens County,New York,1987,891200,0.004621801,0.001798561,0.058935361,0.086835705,0.051454112,2018-11,2018-Q4,893400,-0.002462503,2018-11
3/31/2019,62067,Flushing,NY,New York-Newark-Jersey City,Queens County,New York,111,746800,0.000938212,0.002147075,0.082789619,0.07549251,0.053777053,2019-03,2019-Q1,746800,0,2019-03
3/31/2019,62068,College Point,NY,New York-Newark-Jersey City,Queens County,New York,6798,742100,0.002160702,0.007056588,0.04727632,0.082047649,0.050667246,2019-03,2019-Q1,742100,0,2019-03
3/31/2019,62069,Whitestone,NY,New York-Newark-Jersey City,Queens County,New York,2607,937700,0.003316927,0.014277988,0.068117098,0.066252156,0.041936663,2019-03,2019-Q1,937700,0,2019-03
3/31/2019,62072,Bayside,NY,New York-Newark-Jersey City,Queens County,New York,5197,782200,-0.004074357,-0.012124274,-0.000511117,0.052997689,0.027974619,2018-06,2018-Q2,794600,-0.015605336,2018-03
3/31/2019,62074,Little Neck,NY,New York-Newark-Jersey City,Queens County,New York,7223,921200,0.003813883,0.003704511,0.02344184,0.051867408,0.03485051,2018-10,2018-Q4,922900,-0.00184202,2018-10
3/31/2019,62077,Fresh Meadows,NY,New York-Newark-Jersey City,Queens County,New York,1989,868900,0.002307071,0.006719963,0.048509714,0.068731157,0.044109325,2019-03,2019-Q1,868900,0,2019-03
3/31/2019,62080,Corona,NY,New York-Newark-Jersey City,Queens County,New York,465,529600,0.006270188,-0.001884659,0.027352085,0.081466298,0.044487837,2018-10,2018-Q4,536100,-0.012124604,2018-07
3/31/2019,62081,East Elmhurst,NY,New York-Newark-Jersey City,Queens County,New York,5860,697400,0.002443582,-0.000429984,0.041828503,0.083185692,0.044599476,2018-10,2018-Q4,700800,-0.004851598,2018-09
3/31/2019,62084,Jackson Heights,NY,New York-Newark-Jersey City,Queens County,New York,256,570300,0.008844861,0.002108593,0.049310028,0.093657077,0.039993048,2018-08,2018-Q3,588400,-0.030761387,2018-06
3/31/2019,62087,Forest Hills,NY,New York-Newark-Jersey City,Queens County,New York,18,1000900,0.004818793,0.008158743,0.029944433,0.068723471,0.048317364,2019-03,2019-Q1,1000900,0,2019-03
3/31/2019,62088,Woodside,NY,New York-Newark-Jersey City,Queens County,New York,95,764000,0.003546565,0.01622772,0.058611611,0.073940924,0.044272246,2019-03,2019-Q1,764000,0,2019-03
3/31/2019,62089,Maspeth,NY,New York-Newark-Jersey City,Queens County,New York,4943,703300,0.001851852,0.005288736,0.034721201,0.069890431,0.040862911,2019-03,2019-Q1,703300,0,2019-03
3/31/2019,62090,Middle Village,NY,New York-Newark-Jersey City,Queens County,New York,3886,724000,0.002631215,-0.000138102,0.002076125,0.058173601,0.040065611,2018-01,2018-Q1,726300,-0.003166736,2017-12
3/31/2019,62093,Ridgewood,NY,New York-Newark-Jersey City,Queens County,New York,154,672900,0.004778259,0.009602401,0.047478207,0.083892511,0.046555917,2019-03,2019-Q1,672900,0,2019-03
3/31/2019,62097,Cambria Heights,NY,New York-Newark-Jersey City,Queens County,New York,7279,463800,-0.0023661,-0.002151463,0.051223935,0.046226712,0.020531669,2019-01,2019-Q1,465400,-0.003437903,2018-12
3/31/2019,62099,Springfield Gardens,NY,New York-Newark-Jersey City,Queens County,New York,4048,477300,0.002309954,0.016396934,0.086006826,0.053388865,0.023355865,2019-03,2019-Q1,477300,0,2019-03
3/31/2019,62100,Howard Beach,NY,New York-Newark-Jersey City,Queens County,New York,4439,679900,0.005918035,0.0152307,0.078350515,0.060192397,0.02404708,2019-03,2019-Q1,679900,0,2019-03
3/31/2019,62101,Kew Gardens,NY,New York-Newark-Jersey City,Queens County,New York,5275,653100,0.006472492,0.012872208,0.096357227,0.066203904,0.040427836,2018-08,2018-Q3,653600,-0.000764994,2018-08
3/31/2019,62102,Ozone Park,NY,New York-Newark-Jersey City,Queens County,New York,8194,529300,0.000567108,-0.001132289,0.047496537,0.079361161,0.039442093,2018-11,2018-Q4,530300,-0.001885725,2018-11
3/31/2019,62104,Richmond Hill,NY,New York-Newark-Jersey City,Queens County,New York,5267,613100,0.002616517,0.012384412,0.051268861,0.084967724,0.038675613,2019-03,2019-Q1,613100,0,2019-03
3/31/2019,62106,South Ozone Park,NY,New York-Newark-Jersey City,Queens County,New York,4331,498700,0.003622459,0.016717635,0.039608088,0.061231741,0.030133226,2019-03,2019-Q1,498700,0,2019-03
3/31/2019,62107,Woodhaven,NY,New York-Newark-Jersey City,Queens County,New York,4963,582500,0.00171969,0.009182259,0.080103838,0.092425975,0.046033042,2019-03,2019-Q1,582500,0,2019-03
3/31/2019,62108,Rosedale,NY,New York-Newark-Jersey City,Queens County,New York,5984,481800,0.003540929,0.016026993,0.070428794,0.057270723,0.021993898,2019-03,2019-Q1,481800,0,2019-03
3/31/2019,62109,Hollis,NY,New York-Newark-Jersey City,Queens County,New York,5723,601000,0.0126369,0.0439465,0.142151273,0.078700615,0.039645659,2019-03,2019-Q1,601000,0,2019-03
3/31/2019,62112,Bellerose,NY,New York-Newark-Jersey City,Queens County,New York,7329,619800,0.000484262,0.000645786,0.042907622,0.053683617,0.031961034,2019-01,2019-Q1,620100,-0.000483793,2019-01
3/31/2019,62113,Queens Village,NY,New York-Newark-Jersey City,Queens County,New York,6261,637600,-0.001878522,-0.004838458,0.094404394,0.069107818,0.036223019,2019-01,2019-Q1,640900,-0.005149009,2018-11
3/31/2019,62118,Jamaica,NY,New York-Newark-Jersey City,Queens County,New York,1168,847200,0.001892148,0.00355366,0.076082815,0.079547316,0.042960087,2019-03,2019-Q1,847200,0,2019-03
3/31/2019,62180,Edgemere,NY,New York-Newark-Jersey City,Queens County,New York,6451,375200,-0.002658161,0.026258206,0.107764984,0.071455788,0.018030968,2019-02,2019-Q1,376200,-0.002658161,2019-02
3/31/2019,62085,Elmhurst,NY,New York-Newark-Jersey City,Queens County,New York,167,563100,0.004817987,-0.011758512,0.019370022,0.071381883,0.039511946,2018-09,2018-Q3,579900,-0.028970512,2018-05
3/31/2019,62090,Rego Park,NY,New York-Newark-Jersey City,Queens County,New York,3886,724000,0.002631215,-0.000138102,0.002076125,0.058173601,0.040065611,2018-01,2018-Q1,726300,-0.003166736,2017-12
3/31/2019,62093,Glendale,NY,New York-Newark-Jersey City,Queens County,New York,154,672900,0.004778259,0.009602401,0.047478207,0.083892511,0.046555917,2019-03,2019-Q1,672900,0,2019-03
3/31/2019,62106,South Ozone Park,NY,New York-Newark-Jersey City,Queens County,New York,4331,498700,0.003622459,0.016717635,0.039608088,0.061231741,0.030133226,2019-03,2019-Q1,498700,0,2019-03
3/31/2019,61777,Silver Lake,NY,New York-Newark-Jersey City,Richmond County,New York,2275,564800,-0.00720689,-0.015170009,0.079304414,0.084779248,0.032575169,2019-01,2019-Q1,573500,-0.015170009,2018-11
