,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,8294345426815701049,br_brduos,14,2,7.0,1.0063513513513516,03-16-2022,17:12:52
1,980618767721923948,br_brduos,2,1,2.0,1.229194630872483,03-16-2022,17:06:16
2,3744725205650627208,br_brduos,16,2,8.0,0.9830201342281879,03-16-2022,16:45:46
3,16369599960079656397,br_brduos,13,2,6.5,1.1357142857142861,03-16-2022,16:24:00
4,15532803670721224153,br_brduos,4,2,2.0,0.8731788079470202,03-16-2022,16:18:52
5,2016451356510671169,br_brduos,0,0,0.0,0.9343137254901959,03-16-2022,01:19:14
6,4770058658045074904,br_brquads,17,3,5.666666666666667,1.1694701986754963,03-16-2022,01:04:14
7,3632932642089252878,br_brquads,5,4,1.25,1.0718709677419356,03-16-2022,00:35:18
8,13752564004923982532,br_brquads,19,2,9.5,1.0233999999999996,03-16-2022,00:02:21
9,2206632337824706728,br_brquads,0,0,0.0,1.2567105263157892,03-15-2022,23:50:34
10,17231475063903344054,br_brquads,30,2,15.0,0.965548387096774,03-15-2022,23:31:17
11,14735897021687399957,br_brquads,10,3,3.3333333333333335,0.914900662251656,03-15-2022,23:01:24
12,12313539065997809819,br_brquads,8,3,2.6666666666666665,1.063881578947368,03-15-2022,22:44:07
13,11533473479227736473,br_brquads,21,2,10.5,1.0974820143884885,03-15-2022,22:19:55
14,3301713130682470186,br_brquads,9,2,4.5,1.136666666666667,03-15-2022,21:58:36
15,5639274449020406071,br_brquads,22,2,11.0,0.9138961038961041,03-15-2022,21:29:14
16,5986252719768236413,br_brquads,3,2,1.5,1.0170860927152316,03-15-2022,21:06:16
17,6179143846525030327,br_brquads,7,2,3.5,0.8663513513513513,03-16-2022,16:31:37
18,5659434083269631593,br_brquads,10,4,2.5,1.1835099337748338,03-16-2022,00:32:56
19,5051426759201750731,br_brquads,15,2,7.5,1.2135333333333331,03-15-2022,22:09:40
