,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,4788994605658652266,br_vg_royale_quads,14,2,7.0,1.0144666666666666,03-16-2022,12:19:17
1,17215990832474832404,br_brsolo,12,2,6.0,0.9870270270270272,03-16-2022,12:00:40
2,10556527615734938515,br_brsolo,10,2,5.0,1.0407947019867547,03-16-2022,11:46:19
3,16069908335413863322,br_brsolo,15,2,7.5,0.959387755102041,03-16-2022,11:24:34
4,13477203673020495332,br_vg_royale_quads,12,2,6.0,1.2405405405405405,03-15-2022,16:30:57
5,7676345351219390407,br_vg_royale_quads,1,3,0.3333333333333333,1.2354140127388542,03-15-2022,16:04:38
6,16360352229693169522,br_vg_royale_quads,12,2,6.0,1.1072847682119205,03-15-2022,15:38:06
7,520044899860103844,br_vg_royale_quads,16,3,5.333333333333333,1.1973202614379075,03-15-2022,15:10:23
8,9343619185800834818,br_vg_royale_quads,11,4,2.75,1.1875167785234897,03-15-2022,14:45:08
9,12479253341898324283,br_vg_royale_quads,20,3,6.666666666666667,1.0829870129870132,03-15-2022,14:18:29
10,12112766942288048047,br_vg_royale_quads,19,2,9.5,1.000202702702702,03-15-2022,13:21:32
11,8372326563699134229,br_vg_royale_quads,16,4,4.0,0.9402027027027029,03-15-2022,12:44:36
12,2469922429376300282,br_vg_royale_quads,15,3,5.0,1.015436241610738,03-15-2022,12:18:46
13,3457099387265063505,br_vg_royale_quads,22,4,5.5,0.868333333333333,03-15-2022,12:07:10
14,13476304444422820116,br_vg_royale_quads,19,1,19.0,1.0349999999999993,03-15-2022,11:50:17
15,5379430242800463876,br_vg_royale_quads,3,0,3.0,1.2318120805369126,03-15-2022,11:23:08
16,17635280139759866604,br_vg_royale_quads,4,2,2.0,1.1206122448979592,03-15-2022,10:30:38
17,1841762483081241110,br_vg_royale_quads,14,4,3.5,1.2793377483443706,03-15-2022,16:38:57
18,8339760705846088152,br_vg_royale_quads,15,2,7.5,1.0095918367346943,03-15-2022,13:48:14
19,2530176041410410048,br_vg_royale_quads,14,3,4.666666666666667,0.9292052980132453,03-15-2022,10:56:48
