,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,6535290043644416534,br_vg_royale_quads,13,2,6.5,1.0212337662337658,03-17-2022,20:29:20
1,470222876759155224,br_vg_royale_quads,12,5,2.4,0.8469798657718118,03-17-2022,20:01:29
2,18383039670020283550,br_vg_royale_quads,26,3,8.666666666666666,0.9078431372549024,03-17-2022,19:32:59
3,7673364556501288833,br_vg_royale_quads,22,2,11.0,0.8128187919463082,03-17-2022,14:27:07
4,23405350406522845,br_vg_royale_quads,31,1,31.0,1.0251973684210522,03-17-2022,00:36:56
5,4728001498315811601,br_vg_royale_quads,11,5,2.2,1.1800671140939605,03-17-2022,00:10:04
6,882683681146676805,br_vg_royale_quads,18,4,4.5,0.8556493506493505,03-16-2022,23:42:53
7,1028735385519838391,br_vg_royale_quads,19,3,6.333333333333333,0.8680666666666663,03-16-2022,23:17:22
8,5814184218439663974,br_vg_royale_quads,5,4,1.25,0.9958783783783794,03-16-2022,21:33:38
9,8351462111890093657,br_vg_royale_quads,2,2,1.0,1.0400657894736844,03-16-2022,21:22:08
10,7007242413563490326,br_brtrios,18,2,9.0,0.7723178807947013,03-16-2022,21:12:40
11,16327632779381859384,br_vg_royale_quads,7,2,3.5,1.0452903225806451,03-16-2022,21:02:05
12,12797910206704878305,br_vg_royale_quads,6,2,3.0,1.1556291390728475,03-16-2022,20:53:24
13,4912790932858768193,br_vg_royale_quads,4,2,2.0,1.0572185430463579,03-16-2022,20:45:19
14,17279642127298287396,br_vg_royale_quads,3,1,3.0,0.8448701298701292,03-16-2022,20:38:29
15,12611430298667465868,br_vg_royale_quads,1,2,0.5,0.6488815789473682,03-16-2022,20:06:02
16,5968181910599118372,br_vg_royale_quads,5,2,2.5,1.1003921568627448,03-16-2022,19:59:33
17,17652127829365168278,br_vg_royale_quads,42,2,21.0,1.0981333333333334,03-16-2022,22:48:46
18,4504331399831800773,br_vg_royale_quads,0,0,0.0,1.085503355704698,03-16-2022,22:02:19
