,MatchID,Mode,Kills,Deaths,KDRatio,LobbyKD,Date,Time
0,7503093862077018675,br_dbd_playlist_wz320/rbrthdbd_duos,7,3,2.3333333333333335,1.1780000000000002,03-04-2022,17:46:03
1,16548799447419763829,br_dbd_playlist_wz320/rbrthdbd_duos,8,3,2.6666666666666665,1.1715384615384616,03-04-2022,17:35:14
2,14723433846265133577,br_dbd_playlist_wz320/rbrthdbd_duos,7,1,7.0,1.0643589743589743,03-04-2022,17:20:16
3,17428398805150971753,br_vg_royale_duos,13,3,4.333333333333333,0.8742253521126763,03-04-2022,04:59:44
4,2682948632507702272,br_vg_royale_solo,20,1,20.0,0.8852702702702697,03-04-2022,04:40:40
5,7984300393617756063,br_vg_royale_solo,3,2,1.5,0.8213422818791949,03-04-2022,04:23:21
6,5128646864467193021,br_vg_royale_solo,13,2,6.5,0.9527516778523488,03-04-2022,04:18:41
7,17407054860684400986,br_vg_royale_solo,14,2,7.0,0.963624161073825,03-04-2022,04:08:47
8,11097526856262711662,br_vg_royale_solo,0,1,0.0,1.0152348993288591,03-04-2022,03:29:56
9,1398306163606532378,br_vg_royale_solo,6,2,3.0,0.9253061224489795,03-04-2022,03:02:27
10,9565812347427220726,br_vg_royale_solo,31,0,31.0,0.8795302013422818,03-04-2022,02:57:11
11,558708893797225924,br_vg_royale_solo,2,2,1.0,0.9845517241379304,03-04-2022,02:15:41
12,15954519561502988434,br_vg_royale_solo,24,1,24.0,0.6198630136986303,03-04-2022,01:47:13
13,4215935996412047200,br_vg_royale_solo,2,2,1.0,0.6329530201342282,03-04-2022,01:17:54
14,5808391584923749658,br_vg_royale_solo,21,1,21.0,0.8774647887323943,03-04-2022,05:05:32
15,10551997921890996277,br_vg_royale_solo,11,2,5.5,0.9079470198675498,03-04-2022,02:35:14
16,10041281710122940457,br_vg_royale_solo,33,1,33.0,1.003973509933774,03-04-2022,16:42:27
17,8121901706213031486,br_vg_royale_solo,27,1,27.0,0.8887837837837843,03-04-2022,03:38:10
